Year,Period,labor force,employment,unemployment,unemployment rate,County
2021,Jan,9644,9177,467,4.8,"Martin County, MN"
2021,Feb,9594,9199,395,4.1,"Martin County, MN"
2021,Mar,9456,9045,411,4.3,"Martin County, MN"
2021,Apr,9488,9165,323,3.4,"Martin County, MN"
2021,May,9663,9323,340,3.5,"Martin County, MN"
2021,Jun,9858,9394,464,4.7,"Martin County, MN"
2021,Jul,9961,9608,353,3.5,"Martin County, MN"
2021,Aug,9885,9559,326,3.3,"Martin County, MN"
2021,Sep,9551,9281,270,2.8,"Martin County, MN"
2021,Oct,9677,9445,232,2.4,"Martin County, MN"
2021,Nov,9536,9337,199,2.1,"Martin County, MN"
2021,Dec,9761,9498,263,2.7,"Martin County, MN"
2022,Jan,9602,9277,325,3.4,"Martin County, MN"
2022,Feb,9649,9360,289,3.0,"Martin County, MN"
2022,Mar,9548,9264,284,3.0,"Martin County, MN"
2022,Apr,9416,9224,192,2.0,"Martin County, MN"
2022,May,9580,9341,239,2.5,"Martin County, MN"
2022,Jun,9682,9406,276,2.9,"Martin County, MN"
2022,Jul,9908,9635,273,2.8,"Martin County, MN"
2022,Aug,9802,9551,251,2.6,"Martin County, MN"
2022,Sep,9471,9289,182,1.9,"Martin County, MN"
2022,Oct,9731,9552,179,1.8,"Martin County, MN"
2022,Nov,9594,9402,192,2.0,"Martin County, MN"
2022,Dec,9769,9500,269,2.8,"Martin County, MN"
2023,Jan,9722,9411,311,3.2,"Martin County, MN"
2023,Feb,9778,9431,347,3.5,"Martin County, MN"
2023,Mar,9682,9359,323,3.3,"Martin County, MN"
2023,Apr,9575,9310,265,2.8,"Martin County, MN"
2023,May,9636,9402,234,2.4,"Martin County, MN"
2023,Jun,9735,9387,348,3.6,"Martin County, MN"
2023,Jul,9810,9490,320,3.3,"Martin County, MN"
2023,Aug,10072,9764,308,3.1,"Martin County, MN"
2023,Sep,9831,9596,235,2.4,"Martin County, MN"
2023,Oct,9930,9718,212,2.1,"Martin County, MN"
2023,Nov,9885,9711,174,1.8,"Martin County, MN"
2023,Dec,9769,9521,248,2.5,"Martin County, MN"
2024,Jan,9712,9398,314,3.2,"Martin County, MN"
2024,Feb,9724,9373,351,3.6,"Martin County, MN"
2024,Mar,9853,9543,310,3.1,"Martin County, MN"
2024,Apr,9863,9609,254,2.6,"Martin County, MN"
2024,May,9690,9430,260,2.7,"Martin County, MN"
2024,Jun,9973,9577,396,4.0,"Martin County, MN"
2024,Jul,10107,9711,396,3.9,"Martin County, MN"
2024,Aug,10447,10041,406,3.9,"Martin County, MN"
2024,Sep,10084,9809,275,2.7,"Martin County, MN"
2024,Oct,10064,9808,256,2.5,"Martin County, MN"
2024,Nov,10089(P),9793(P),296(P),2.9(P),"Martin County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Martin County, MN"
2014,Jan,12688,11825,863,6.8,"Meeker County, MN"
2014,Feb,12685,11837,848,6.7,"Meeker County, MN"
2014,Mar,12728,11884,844,6.6,"Meeker County, MN"
2014,Apr,12682,12021,661,5.2,"Meeker County, MN"
2014,May,12721,12207,514,4.0,"Meeker County, MN"
2014,Jun,12889,12351,538,4.2,"Meeker County, MN"
2014,Jul,12947,12425,522,4.0,"Meeker County, MN"
2014,Aug,12976,12494,482,3.7,"Meeker County, MN"
2014,Sep,13036,12603,433,3.3,"Meeker County, MN"
2014,Oct,13096,12702,394,3.0,"Meeker County, MN"
2014,Nov,13067,12543,524,4.0,"Meeker County, MN"
2014,Dec,13165,12511,654,5.0,"Meeker County, MN"
2015,Jan,13449,12657,792,5.9,"Meeker County, MN"
2015,Feb,13337,12547,790,5.9,"Meeker County, MN"
2015,Mar,13509,12709,800,5.9,"Meeker County, MN"
2015,Apr,13370,12814,556,4.2,"Meeker County, MN"
2015,May,13337,12870,467,3.5,"Meeker County, MN"
2015,Jun,13560,13036,524,3.9,"Meeker County, MN"
2015,Jul,13336,12837,499,3.7,"Meeker County, MN"
2015,Aug,13312,12847,465,3.5,"Meeker County, MN"
2015,Sep,13108,12707,401,3.1,"Meeker County, MN"
2015,Oct,13349,12942,407,3.0,"Meeker County, MN"
2015,Nov,13320,12859,461,3.5,"Meeker County, MN"
2015,Dec,13487,12771,716,5.3,"Meeker County, MN"
2016,Jan,13471,12658,813,6.0,"Meeker County, MN"
2016,Feb,13336,12540,796,6.0,"Meeker County, MN"
2016,Mar,13483,12650,833,6.2,"Meeker County, MN"
2016,Apr,13316,12734,582,4.4,"Meeker County, MN"
2016,May,13162,12694,468,3.6,"Meeker County, MN"
2016,Jun,13287,12731,556,4.2,"Meeker County, MN"
2016,Jul,13220,12684,536,4.1,"Meeker County, MN"
2016,Aug,13168,12651,517,3.9,"Meeker County, MN"
2016,Sep,12943,12486,457,3.5,"Meeker County, MN"
2016,Oct,13199,12765,434,3.3,"Meeker County, MN"
2016,Nov,13209,12741,468,3.5,"Meeker County, MN"
2016,Dec,13251,12569,682,5.1,"Meeker County, MN"
2017,Jan,13410,12590,820,6.1,"Meeker County, MN"
2017,Feb,13305,12508,797,6.0,"Meeker County, MN"
2017,Mar,13447,12693,754,5.6,"Meeker County, MN"
2017,Apr,13450,12881,569,4.2,"Meeker County, MN"
2017,May,13292,12867,425,3.2,"Meeker County, MN"
2017,Jun,13455,12941,514,3.8,"Meeker County, MN"
2017,Jul,13328,12864,464,3.5,"Meeker County, MN"
2017,Aug,13211,12742,469,3.6,"Meeker County, MN"
2017,Sep,13087,12710,377,2.9,"Meeker County, MN"
2017,Oct,13215,12880,335,2.5,"Meeker County, MN"
2017,Nov,13212,12795,417,3.2,"Meeker County, MN"
2017,Dec,13225,12650,575,4.3,"Meeker County, MN"
2018,Jan,13047,12355,692,5.3,"Meeker County, MN"
2018,Feb,13157,12475,682,5.2,"Meeker County, MN"
2018,Mar,13167,12486,681,5.2,"Meeker County, MN"
2018,Apr,13259,12697,562,4.2,"Meeker County, MN"
2018,May,13304,12956,348,2.6,"Meeker County, MN"
2018,Jun,13323,12908,415,3.1,"Meeker County, MN"
2018,Jul,13340,12958,382,2.9,"Meeker County, MN"
2018,Aug,13000,12648,352,2.7,"Meeker County, MN"
2018,Sep,12951,12652,299,2.3,"Meeker County, MN"
2018,Oct,13173,12856,317,2.4,"Meeker County, MN"
2018,Nov,13066,12734,332,2.5,"Meeker County, MN"
2018,Dec,13318,12718,600,4.5,"Meeker County, MN"
2019,Jan,13363,12545,818,6.1,"Meeker County, MN"
2019,Feb,13271,12554,717,5.4,"Meeker County, MN"
2019,Mar,13317,12584,733,5.5,"Meeker County, MN"
2019,Apr,13353,12808,545,4.1,"Meeker County, MN"
2019,May,13445,13065,380,2.8,"Meeker County, MN"
2019,Jun,13528,13060,468,3.5,"Meeker County, MN"
2019,Jul,13556,13130,426,3.1,"Meeker County, MN"
2019,Aug,13389,12977,412,3.1,"Meeker County, MN"
2019,Sep,13356,13012,344,2.6,"Meeker County, MN"
2019,Oct,13485,13150,335,2.5,"Meeker County, MN"
2019,Nov,13360,12951,409,3.1,"Meeker County, MN"
2019,Dec,13564,12865,699,5.2,"Meeker County, MN"
2020,Jan,13411,12579,832,6.2,"Meeker County, MN"
2020,Feb,13374,12643,731,5.5,"Meeker County, MN"
2020,Mar,13288,12426,862,6.5,"Meeker County, MN"
2020,Apr,12803,11942,861,6.7,"Meeker County, MN"
2020,May,12976,12036,940,7.2,"Meeker County, MN"
2020,Jun,13524,12688,836,6.2,"Meeker County, MN"
2020,Jul,13699,12951,748,5.5,"Meeker County, MN"
2020,Aug,13481,12937,544,4.0,"Meeker County, MN"
2020,Sep,13292,12794,498,3.7,"Meeker County, MN"
2020,Oct,13602,13146,456,3.4,"Meeker County, MN"
2020,Nov,13459,12896,563,4.2,"Meeker County, MN"
2020,Dec,13431,12733,698,5.2,"Meeker County, MN"
2021,Jan,13226,12410,816,6.2,"Meeker County, MN"
2021,Feb,13154,12397,757,5.8,"Meeker County, MN"
2021,Mar,13042,12359,683,5.2,"Meeker County, MN"
2021,Apr,13124,12577,547,4.2,"Meeker County, MN"
2021,May,13125,12732,393,3.0,"Meeker County, MN"
2021,Jun,13222,12765,457,3.5,"Meeker County, MN"
2021,Jul,13306,12901,405,3.0,"Meeker County, MN"
2021,Aug,13255,12864,391,2.9,"Meeker County, MN"
2021,Sep,13113,12783,330,2.5,"Meeker County, MN"
2021,Oct,13411,13125,286,2.1,"Meeker County, MN"
2021,Nov,13327,13043,284,2.1,"Meeker County, MN"
2021,Dec,13530,13086,444,3.3,"Meeker County, MN"
2022,Jan,13542,12949,593,4.4,"Meeker County, MN"
2022,Feb,13552,13000,552,4.1,"Meeker County, MN"
2022,Mar,13498,12997,501,3.7,"Meeker County, MN"
2022,Apr,13383,13032,351,2.6,"Meeker County, MN"
2022,May,13460,13219,241,1.8,"Meeker County, MN"
2022,Jun,13475,13167,308,2.3,"Meeker County, MN"
2022,Jul,13664,13370,294,2.2,"Meeker County, MN"
2022,Aug,13635,13336,299,2.2,"Meeker County, MN"
2022,Sep,13554,13316,238,1.8,"Meeker County, MN"
2022,Oct,13739,13477,262,1.9,"Meeker County, MN"
2022,Nov,13723,13379,344,2.5,"Meeker County, MN"
2022,Dec,14016,13454,562,4.0,"Meeker County, MN"
2023,Jan,13856,13224,632,4.6,"Meeker County, MN"
2023,Feb,13828,13196,632,4.6,"Meeker County, MN"
2023,Mar,13888,13278,610,4.4,"Meeker County, MN"
2023,Apr,13890,13392,498,3.6,"Meeker County, MN"
2023,May,13844,13499,345,2.5,"Meeker County, MN"
2023,Jun,13982,13539,443,3.2,"Meeker County, MN"
2023,Jul,13911,13481,430,3.1,"Meeker County, MN"
2023,Aug,14067,13624,443,3.1,"Meeker County, MN"
2023,Sep,13853,13584,269,1.9,"Meeker County, MN"
2023,Oct,13964,13705,259,1.9,"Meeker County, MN"
2023,Nov,13955,13684,271,1.9,"Meeker County, MN"
2023,Dec,13858,13433,425,3.1,"Meeker County, MN"
2024,Jan,13909,13322,587,4.2,"Meeker County, MN"
2024,Feb,13919,13284,635,4.6,"Meeker County, MN"
2024,Mar,14055,13483,572,4.1,"Meeker County, MN"
2024,Apr,14074,13626,448,3.2,"Meeker County, MN"
2024,May,13911,13496,415,3.0,"Meeker County, MN"
2024,Jun,14114,13558,556,3.9,"Meeker County, MN"
2024,Jul,14180,13632,548,3.9,"Meeker County, MN"
2024,Aug,14407,13862,545,3.8,"Meeker County, MN"
2024,Sep,14211,13868,343,2.4,"Meeker County, MN"
2024,Oct,14207,13899,308,2.2,"Meeker County, MN"
2024,Nov,14267(P),13855(P),412(P),2.9(P),"Meeker County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Meeker County, MN"
2014,Jan,12837,11591,1246,9.7,"Mille Lacs County, MN"
2014,Feb,12863,11607,1256,9.8,"Mille Lacs County, MN"
2014,Mar,12916,11656,1260,9.8,"Mille Lacs County, MN"
2014,Apr,12750,11770,980,7.7,"Mille Lacs County, MN"
2014,May,12616,11861,755,6.0,"Mille Lacs County, MN"
2014,Jun,12693,11914,779,6.1,"Mille Lacs County, MN"
2014,Jul,12718,12009,709,5.6,"Mille Lacs County, MN"
2014,Aug,12605,11937,668,5.3,"Mille Lacs County, MN"
2014,Sep,12505,11903,602,4.8,"Mille Lacs County, MN"
2014,Oct,12558,11996,562,4.5,"Mille Lacs County, MN"
2014,Nov,12741,11990,751,5.9,"Mille Lacs County, MN"
2014,Dec,12819,11915,904,7.1,"Mille Lacs County, MN"
2015,Jan,12727,11687,1040,8.2,"Mille Lacs County, MN"
2015,Feb,12735,11722,1013,8.0,"Mille Lacs County, MN"
2015,Mar,12769,11742,1027,8.0,"Mille Lacs County, MN"
2015,Apr,12627,11885,742,5.9,"Mille Lacs County, MN"
2015,May,12615,11979,636,5.0,"Mille Lacs County, MN"
2015,Jun,12658,11974,684,5.4,"Mille Lacs County, MN"
2015,Jul,12694,12056,638,5.0,"Mille Lacs County, MN"
2015,Aug,12560,11979,581,4.6,"Mille Lacs County, MN"
2015,Sep,12418,11890,528,4.3,"Mille Lacs County, MN"
2015,Oct,12481,11971,510,4.1,"Mille Lacs County, MN"
2015,Nov,12626,11984,642,5.1,"Mille Lacs County, MN"
2015,Dec,12890,11941,949,7.4,"Mille Lacs County, MN"
2016,Jan,12859,11787,1072,8.3,"Mille Lacs County, MN"
2016,Feb,12897,11846,1051,8.1,"Mille Lacs County, MN"
2016,Mar,12924,11838,1086,8.4,"Mille Lacs County, MN"
2016,Apr,12738,11953,785,6.2,"Mille Lacs County, MN"
2016,May,12576,11990,586,4.7,"Mille Lacs County, MN"
2016,Jun,12591,11957,634,5.0,"Mille Lacs County, MN"
2016,Jul,12704,12114,590,4.6,"Mille Lacs County, MN"
2016,Aug,12644,12044,600,4.7,"Mille Lacs County, MN"
2016,Sep,12583,12011,572,4.5,"Mille Lacs County, MN"
2016,Oct,12571,12010,561,4.5,"Mille Lacs County, MN"
2016,Nov,12648,12005,643,5.1,"Mille Lacs County, MN"
2016,Dec,12865,11936,929,7.2,"Mille Lacs County, MN"
2017,Jan,12964,11804,1160,8.9,"Mille Lacs County, MN"
2017,Feb,12946,11868,1078,8.3,"Mille Lacs County, MN"
2017,Mar,12983,11939,1044,8.0,"Mille Lacs County, MN"
2017,Apr,12778,12041,737,5.8,"Mille Lacs County, MN"
2017,May,12597,12065,532,4.2,"Mille Lacs County, MN"
2017,Jun,12688,12130,558,4.4,"Mille Lacs County, MN"
2017,Jul,12787,12251,536,4.2,"Mille Lacs County, MN"
2017,Aug,12684,12147,537,4.2,"Mille Lacs County, MN"
2017,Sep,12664,12193,471,3.7,"Mille Lacs County, MN"
2017,Oct,12614,12158,456,3.6,"Mille Lacs County, MN"
2017,Nov,12789,12163,626,4.9,"Mille Lacs County, MN"
2017,Dec,12970,12090,880,6.8,"Mille Lacs County, MN"
2018,Jan,13119,12062,1057,8.1,"Mille Lacs County, MN"
2018,Feb,13141,12158,983,7.5,"Mille Lacs County, MN"
2018,Mar,13079,12097,982,7.5,"Mille Lacs County, MN"
2018,Apr,12884,12138,746,5.8,"Mille Lacs County, MN"
2018,May,12722,12243,479,3.8,"Mille Lacs County, MN"
2018,Jun,12744,12262,482,3.8,"Mille Lacs County, MN"
2018,Jul,12815,12384,431,3.4,"Mille Lacs County, MN"
2018,Aug,12663,12232,431,3.4,"Mille Lacs County, MN"
2018,Sep,12577,12239,338,2.7,"Mille Lacs County, MN"
2018,Oct,12651,12281,370,2.9,"Mille Lacs County, MN"
2018,Nov,12776,12285,491,3.8,"Mille Lacs County, MN"
2018,Dec,13089,12232,857,6.5,"Mille Lacs County, MN"
2019,Jan,13337,12129,1208,9.1,"Mille Lacs County, MN"
2019,Feb,13260,12187,1073,8.1,"Mille Lacs County, MN"
2019,Mar,13204,12150,1054,8.0,"Mille Lacs County, MN"
2019,Apr,13005,12238,767,5.9,"Mille Lacs County, MN"
2019,May,12806,12310,496,3.9,"Mille Lacs County, MN"
2019,Jun,12915,12375,540,4.2,"Mille Lacs County, MN"
2019,Jul,13008,12493,515,4.0,"Mille Lacs County, MN"
2019,Aug,12913,12421,492,3.8,"Mille Lacs County, MN"
2019,Sep,12850,12423,427,3.3,"Mille Lacs County, MN"
2019,Oct,12902,12451,451,3.5,"Mille Lacs County, MN"
2019,Nov,13025,12428,597,4.6,"Mille Lacs County, MN"
2019,Dec,13335,12402,933,7.0,"Mille Lacs County, MN"
2020,Jan,13412,12233,1179,8.8,"Mille Lacs County, MN"
2020,Feb,13398,12295,1103,8.2,"Mille Lacs County, MN"
2020,Mar,13353,12098,1255,9.4,"Mille Lacs County, MN"
2020,Apr,12466,11024,1442,11.6,"Mille Lacs County, MN"
2020,May,12533,10898,1635,13.0,"Mille Lacs County, MN"
2020,Jun,12912,11632,1280,9.9,"Mille Lacs County, MN"
2020,Jul,13016,11893,1123,8.6,"Mille Lacs County, MN"
2020,Aug,12921,12052,869,6.7,"Mille Lacs County, MN"
2020,Sep,12801,11971,830,6.5,"Mille Lacs County, MN"
2020,Oct,12843,12106,737,5.7,"Mille Lacs County, MN"
2020,Nov,12893,12067,826,6.4,"Mille Lacs County, MN"
2020,Dec,12873,11782,1091,8.5,"Mille Lacs County, MN"
2021,Jan,12826,11595,1231,9.6,"Mille Lacs County, MN"
2021,Feb,12795,11641,1154,9.0,"Mille Lacs County, MN"
2021,Mar,12667,11628,1039,8.2,"Mille Lacs County, MN"
2021,Apr,12531,11722,809,6.5,"Mille Lacs County, MN"
2021,May,12353,11786,567,4.6,"Mille Lacs County, MN"
2021,Jun,12377,11771,606,4.9,"Mille Lacs County, MN"
2021,Jul,12482,11948,534,4.3,"Mille Lacs County, MN"
2021,Aug,12379,11873,506,4.1,"Mille Lacs County, MN"
2021,Sep,12270,11825,445,3.6,"Mille Lacs County, MN"
2021,Oct,12357,11946,411,3.3,"Mille Lacs County, MN"
2021,Nov,12460,12010,450,3.6,"Mille Lacs County, MN"
2021,Dec,12695,11992,703,5.5,"Mille Lacs County, MN"
2022,Jan,12855,11910,945,7.4,"Mille Lacs County, MN"
2022,Feb,12801,11970,831,6.5,"Mille Lacs County, MN"
2022,Mar,12721,11973,748,5.9,"Mille Lacs County, MN"
2022,Apr,12602,12090,512,4.1,"Mille Lacs County, MN"
2022,May,12515,12155,360,2.9,"Mille Lacs County, MN"
2022,Jun,12483,12097,386,3.1,"Mille Lacs County, MN"
2022,Jul,12567,12225,342,2.7,"Mille Lacs County, MN"
2022,Aug,12573,12176,397,3.2,"Mille Lacs County, MN"
2022,Sep,12468,12142,326,2.6,"Mille Lacs County, MN"
2022,Oct,12442,12099,343,2.8,"Mille Lacs County, MN"
2022,Nov,12538,12055,483,3.9,"Mille Lacs County, MN"
2022,Dec,12878,12049,829,6.4,"Mille Lacs County, MN"
2023,Jan,13046,12015,1031,7.9,"Mille Lacs County, MN"
2023,Feb,13090,12036,1054,8.1,"Mille Lacs County, MN"
2023,Mar,13076,12077,999,7.6,"Mille Lacs County, MN"
2023,Apr,12922,12151,771,6.0,"Mille Lacs County, MN"
2023,May,12706,12204,502,4.0,"Mille Lacs County, MN"
2023,Jun,12812,12238,574,4.5,"Mille Lacs County, MN"
2023,Jul,12807,12296,511,4.0,"Mille Lacs County, MN"
2023,Aug,12769,12231,538,4.2,"Mille Lacs County, MN"
2023,Sep,12579,12234,345,2.7,"Mille Lacs County, MN"
2023,Oct,12566,12222,344,2.7,"Mille Lacs County, MN"
2023,Nov,12647,12240,407,3.2,"Mille Lacs County, MN"
2023,Dec,12782,12086,696,5.4,"Mille Lacs County, MN"
2024,Jan,13025,12041,984,7.6,"Mille Lacs County, MN"
2024,Feb,13071,12066,1005,7.7,"Mille Lacs County, MN"
2024,Mar,13074,12139,935,7.2,"Mille Lacs County, MN"
2024,Apr,12886,12198,688,5.3,"Mille Lacs County, MN"
2024,May,12779,12116,663,5.2,"Mille Lacs County, MN"
2024,Jun,12654,11993,661,5.2,"Mille Lacs County, MN"
2024,Jul,12721,12057,664,5.2,"Mille Lacs County, MN"
2024,Aug,12721,12043,678,5.3,"Mille Lacs County, MN"
2024,Sep,12545,12086,459,3.7,"Mille Lacs County, MN"
2024,Oct,12570,12131,439,3.5,"Mille Lacs County, MN"
2024,Nov,12664(P),12085(P),579(P),4.6(P),"Mille Lacs County, MN"
P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,P : Preliminary.,"Mille Lacs County, MN"
2014,Jan,17334,15707,1627,9.4,"Morrison County, MN"
2014,Feb,17364,15795,1569,9.0,"Morrison County, MN"
2014,Mar,17558,15900,1658,9.4,"Morrison County, MN"
2014,Apr,17348,16063,1285,7.4,"Morrison County, MN"
2014,May,17247,16344,903,5.2,"Morrison County, MN"
2014,Jun,17431,16504,927,5.3,"Morrison County, MN"
2014,Jul,17622,16754,868,4.9,"Morrison County, MN"
2014,Aug,17473,16661,812,4.6,"Morrison County, MN"
2014,Sep,17182,16448,734,4.3,"Morrison County, MN"
2014,Oct,17534,16832,702,4.0,"Morrison County, MN"
2014,Nov,17590,16571,1019,5.8,"Morrison County, MN"
2014,Dec,17618,16350,1268,7.2,"Morrison County, MN"
2015,Jan,17820,16337,1483,8.3,"Morrison County, MN"
2015,Feb,17725,16292,1433,8.1,"Morrison County, MN"
2015,Mar,17899,16583,1316,7.4,"Morrison County, MN"
2015,Apr,17808,16850,958,5.4,"Morrison County, MN"
2015,May,17730,16930,800,4.5,"Morrison County, MN"
2015,Jun,18022,17197,825,4.6,"Morrison County, MN"
2015,Jul,17852,17093,759,4.3,"Morrison County, MN"
2015,Aug,17684,16969,715,4.0,"Morrison County, MN"
2015,Sep,17418,16772,646,3.7,"Morrison County, MN"
2015,Oct,18033,17350,683,3.8,"Morrison County, MN"
2015,Nov,17961,17072,889,4.9,"Morrison County, MN"
2015,Dec,18187,16888,1299,7.1,"Morrison County, MN"
2016,Jan,18225,16713,1512,8.3,"Morrison County, MN"
2016,Feb,17985,16567,1418,7.9,"Morrison County, MN"
2016,Mar,18189,16721,1468,8.1,"Morrison County, MN"
2016,Apr,17871,16912,959,5.4,"Morrison County, MN"
2016,May,17757,17034,723,4.1,"Morrison County, MN"
2016,Jun,17842,17030,812,4.6,"Morrison County, MN"
2016,Jul,17704,16948,756,4.3,"Morrison County, MN"
2016,Aug,17529,16751,778,4.4,"Morrison County, MN"
2016,Sep,17383,16676,707,4.1,"Morrison County, MN"
2016,Oct,17861,17149,712,4.0,"Morrison County, MN"
2016,Nov,17897,17015,882,4.9,"Morrison County, MN"
2016,Dec,18033,16722,1311,7.3,"Morrison County, MN"
2017,Jan,18321,16731,1590,8.7,"Morrison County, MN"
2017,Feb,18036,16614,1422,7.9,"Morrison County, MN"
2017,Mar,18162,16757,1405,7.7,"Morrison County, MN"
2017,Apr,17833,16860,973,5.5,"Morrison County, MN"
2017,May,17704,17020,684,3.9,"Morrison County, MN"
2017,Jun,17786,17060,726,4.1,"Morrison County, MN"
2017,Jul,17538,16862,676,3.9,"Morrison County, MN"
2017,Aug,17293,16615,678,3.9,"Morrison County, MN"
2017,Sep,17216,16651,565,3.3,"Morrison County, MN"
2017,Oct,17599,17064,535,3.0,"Morrison County, MN"
